PERMNO,date,RET,sprtrn
10025,1994-06-30,-0.065600,-0.026812
10025,1994-07-29,0.000000,0.031467
10025,1994-08-31,0.057143,0.037643
10025,1994-09-30,-0.093514,-0.026898
10025,1994-10-31,0.059701,0.020834
10025,1994-11-30,-0.070423,-0.039505
10025,1994-12-30,0.114848,0.012299
10025,1995-01-31,-0.020408,0.024278
10025,1995-02-28,0.055556,0.036074
10025,1995-03-31,0.119737,0.027329
10025,1995-04-28,0.105882,0.02796
10025,1995-05-31,0.021277,0.036312
10025,1995-06-30,-0.113542,0.021279
10025,1995-07-31,0.023529,0.031776
10025,1995-08-31,0.057471,-0.00032
10025,1995-09-29,-0.042391,0.040098
10025,1995-10-31,0.022727,-0.004979
10025,1995-11-30,0.033333,0.041049
10025,1995-12-29,-0.053763,0.017444
10025,1996-01-31,0.028409,0.032617
10025,1996-02-29,0.027624,0.006934
10025,1996-03-29,0.043011,0.007917
10025,1996-04-30,0.030928,0.013431
10025,1996-05-31,0.030000,0.022853
10025,1996-06-28,0.660194,0.002257
10025,1996-07-31,0.000000,-0.045748
10025,1996-08-30,-0.017544,0.018814
10025,1996-09-30,0.065476,0.054173
10025,1996-10-31,0.075419,0.026131
10025,1996-11-29,0.038961,0.073376
10025,1996-12-31,0.100000,-0.021505
10025,1997-01-31,-0.036364,0.061317
10025,1997-02-28,0.028302,0.005928
10025,1997-03-31,-0.146789,-0.042614
10025,1997-04-30,0.016129,0.058406
10025,1997-05-30,0.015873,0.058577
10025,1997-06-30,-0.166667,0.043453
10025,1997-07-31,-0.381250,0.078123
10025,1997-08-29,0.090909,-0.057446
10025,1997-09-30,0.370370,0.053154
10025,1997-10-31,-0.135135,-0.034478
10025,1997-11-28,-0.042969,0.044587
10025,1997-12-31,0.008163,0.015732
10025,1998-01-30,0.085020,0.01015
10025,1998-02-27,0.052239,0.070449
10025,1998-03-31,-0.028369,0.049946
10025,1998-04-30,0.007299,0.009076
10025,1998-05-29,-0.208333,-0.018826
10025,1998-06-30,-0.208238,0.039438
10025,1998-07-31,-0.057803,-0.011615
10025,1998-08-31,-0.159509,-0.145797
10025,1998-09-30,0.226277,0.062396
10025,1998-10-30,0.023810,0.080294
10025,1998-11-30,-0.020349,0.059126
10025,1998-12-31,0.032641,0.056375
10025,1999-01-29,0.000000,0.041009
10025,1999-02-26,-0.114943,-0.032283
10025,1999-03-31,0.298701,0.038794
10025,1999-04-30,0.225000,0.037944
10025,1999-05-28,0.232653,-0.02497
10025,1999-06-30,-0.198675,0.054438
10025,1999-07-30,0.214876,-0.032046
10025,1999-08-31,0.047619,-0.006254
10025,1999-09-30,-0.038961,-0.028552
10025,1999-10-29,-0.135135,0.062539
10025,1999-11-30,-0.078125,0.019062
10025,1999-12-31,-0.127119,0.057844
10025,2000-01-31,0.237864,-0.050904
10025,2000-02-29,-0.035294,-0.020108
10025,2000-03-31,0.028455,0.09672
10025,2000-04-28,-0.335968,-0.030796
10025,2000-05-31,-0.214286,-0.021915
10025,2000-06-30,0.530303,0.023934
10025,2000-07-31,0.054455,-0.016341
10025,2000-08-31,0.110329,0.060699
10025,2000-09-29,0.147992,-0.053483
10025,2000-10-31,0.016575,-0.004949
10025,2000-11-30,0.199275,-0.080069
10025,2000-12-29,0.080060,0.004053
10025,2001-01-31,-0.158042,0.034637
10025,2001-02-28,0.109635,-0.092291
10025,2001-03-30,0.079341,-0.064205
10025,2001-04-30,0.170596,0.076814
10025,2001-05-31,0.118104,0.00509
10025,2001-06-29,-0.400814,-0.025004
10025,2001-07-31,-0.199774,-0.010772
10025,2001-08-31,-0.045262,-0.064108
10025,2001-09-28,-0.074074,-0.081723
10025,2001-10-31,-0.198000,0.018099
10025,2001-11-30,0.122693,0.075176
10025,2001-12-31,0.064416,0.007574
10025,2002-01-31,0.144407,-0.015574
10025,2002-02-28,-0.015317,-0.020766
10025,2002-03-28,0.274074,0.036739
10025,2002-04-30,-0.095930,-0.061418
10025,2002-05-31,0.117042,-0.009081
10025,2002-06-28,0.021877,-0.072465
10025,2002-07-31,-0.035211,-0.078995
10025,2002-08-30,0.080292,0.004881
10025,2002-09-30,-0.269459,-0.110013
10025,2002-10-31,-0.426970,0.086436
10025,2002-11-29,-0.221383,0.05707
10025,2002-12-31,0.083748,-0.060333
10025,2003-01-31,-0.487376,-0.027415
10025,2003-02-28,0.086567,-0.017004
10025,2003-03-31,0.188187,0.008358
10025,2003-04-30,-0.180347,0.081044
10025,2003-05-30,-0.015515,0.050899
10025,2003-06-30,0.058739,0.011322
10025,2003-07-31,0.066306,0.016224
10025,2003-08-29,0.068528,0.017873
10025,2003-09-30,0.051069,-0.011944
10025,2003-10-31,-0.152542,0.054962
10025,2003-11-28,-0.034667,0.007129
10025,2003-12-31,0.345166,0.050765
10025,2004-01-30,0.129479,0.017276
10025,2004-02-27,0.003636,0.012209
10025,2004-03-31,-0.030797,-0.016359
10025,2004-04-30,0.115888,-0.016791
10025,2004-05-28,-0.108878,0.012083
10025,2004-06-30,0.043233,0.017989
10025,2004-07-30,-0.040541,-0.034291
10025,2004-08-31,-0.016901,0.002287
10025,2004-09-30,0.023878,0.009364
10025,2004-10-29,0.031716,0.014014
10025,2004-11-30,-0.006329,0.038595
10025,2004-12-31,0.342129,0.032458
10025,2005-01-31,0.277966,-0.02529
10025,2005-02-28,0.082228,0.018903
10025,2005-03-31,-0.031863,-0.019118
10025,2005-04-29,-0.058734,-0.020109
10025,2005-05-31,-0.073158,0.029952
10025,2005-06-30,0.071387,-0.000143
10025,2005-07-29,0.061213,0.035968
10025,2005-08-31,0.045431,-0.011222
10025,2005-09-30,0.076172,0.006949
10025,2005-10-31,-0.078947,-0.017741
10025,2005-11-30,0.133005,0.035186
10025,2005-12-30,0.086957,-0.000952
10025,2006-01-31,0.040000,0.025467
10025,2006-02-28,0.035385,0.000453
10025,2006-03-31,0.223997,0.011065
10025,2006-04-28,0.069499,0.012187
10025,2006-05-31,-0.060585,-0.030917
10025,2006-06-30,0.009515,8.7e-05
10025,2006-07-31,0.336326,0.005086
10025,2006-08-31,-0.019257,0.021274
10025,2006-09-29,-0.042237,0.024566
10025,2006-10-31,0.255781,0.031508
10025,2006-11-30,-0.022969,0.016467
10025,2006-12-29,0.035749,0.012616
10025,2007-01-31,-0.125305,0.014059
10025,2007-02-28,-0.028094,-0.021846
10025,2007-03-30,-0.051192,0.00998
10025,2007-04-30,-0.010233,0.043291
10025,2007-05-31,0.048872,0.032549
10025,2007-06-29,0.008289,-0.017816
10025,2007-07-31,-0.119307,-0.031982
10025,2007-08-31,-0.066095,0.012864
10025,2007-09-28,0.143706,0.035794
10025,2007-10-31,-0.058810,0.014822
10025,2007-11-30,-0.141531,-0.044043
10025,2007-12-31,-0.064309,-0.008628
10025,2008-01-31,-0.059669,-0.061163
10025,2008-02-29,0.009635,-0.034761
10025,2008-03-31,-0.003291,-0.00596
10025,2008-04-30,-0.068009,0.047547
10025,2008-05-30,-0.071909,0.010674
10025,2008-06-30,-0.337023,-0.085962
10025,2008-07-31,0.004030,-0.009859
10025,2008-08-29,0.068234,0.012191
10025,2008-09-30,0.073537,-0.090791
10025,2008-10-31,-0.021500,-0.169425
10025,2008-11-28,0.059274,-0.074849
10025,2008-12-31,-0.151954,0.007822
10025,2009-01-30,-0.184300,-0.085657
10025,2009-02-27,-0.089958,-0.109931
10025,2009-03-31,0.170115,0.085405
10025,2009-04-30,0.331369,0.093925
10025,2009-05-29,0.219380,0.053081
10025,2009-06-30,0.064542,0.000196
10025,2009-07-31,0.209170,0.074142
10025,2009-08-31,0.200564,0.03356
10025,2009-09-30,0.041504,0.035723
10025,2009-10-30,-0.125815,-0.019762
10025,2009-11-30,0.083429,0.057364
10025,2009-12-31,0.012966,0.017771
10025,2010-01-29,-0.088036,-0.036974
10025,2010-02-26,-0.000286,0.028514
10025,2010-03-31,-0.254441,0.058796
10025,2010-04-30,0.061875,0.014759
10025,2010-05-28,-0.090119,-0.081976
10025,2010-06-30,-0.050119,-0.053882
10025,2010-07-30,0.210218,0.068778
10025,2010-08-31,-0.181661,-0.047449
10025,2010-09-30,-0.001268,0.087551
10025,2010-10-29,0.031753,0.036856
10025,2010-11-30,-0.013131,-0.00229
10025,2010-12-31,0.079002,0.0653
10025,2011-01-31,0.067052,0.022646
10025,2011-02-28,0.014084,0.031957
10025,2011-03-31,0.058405,-0.001047
10025,2011-04-29,0.020525,0.028495
10025,2011-05-31,0.012199,-0.013501
10025,2011-06-30,-0.049186,-0.018258
10025,2011-07-29,-0.072285,-0.021474
10025,2011-08-31,0.004062,-0.056791
10025,2011-09-30,-0.183523,-0.071762
10025,2011-10-31,0.217568,0.107723
10025,2011-11-30,-0.099149,-0.005059
10025,2011-12-30,0.156057,0.008533
10025,2012-01-31,0.173712,0.043583
10025,2012-02-29,0.055993,0.040589
10025,2012-03-30,-0.002293,0.031332
10025,2012-04-30,0.001724,-0.007497
10025,2012-05-31,-0.009751,-0.062651
10025,2012-06-29,0.261222,0.039555
10025,2012-07-31,0.078760,0.012598
10025,2012-08-31,0.071733,0.019763
10025,2012-09-28,0.203376,0.024236
10025,2012-10-31,0.055125,-0.019789
10025,2012-11-30,-0.053652,0.002847
10025,2012-12-31,-0.020992,0.007068
10025,2013-01-31,0.086949,0.050428
10025,2013-02-28,0.095527,0.011061
10025,2013-03-28,0.018148,0.035988
10025,2013-04-30,0.073667,0.018086
10025,2013-05-31,0.082750,0.020763
10025,2013-06-28,-0.108888,-0.014999
10025,2013-07-31,0.084823,0.049462
10025,2013-08-30,-0.030483,-0.031298
10025,2013-09-30,-0.050230,0.029749
10025,2013-10-31,-0.200377,0.044596
10025,2013-11-29,-0.132279,0.028049
10025,2013-12-31,0.024632,0.023563
10025,2014-01-31,-0.166383,-0.035583
10025,2014-02-28,-0.032243,0.043117
10025,2014-03-31,-0.129517,0.006932
10025,2014-04-30,-0.039892,0.006201
10025,2014-05-30,-0.105278,0.02103
10025,2014-06-30,0.094132,0.019058
10025,2014-07-31,0.168626,-0.01508
10025,2014-08-29,0.039264,0.037655
10025,2014-09-30,-0.105785,-0.015514
10025,2014-10-31,0.214418,0.023201
10025,2014-11-28,-0.027397,0.024534
10025,2014-12-31,0.300022,-0.004189
10025,2015-01-30,-0.138263,-0.031041
10025,2015-02-27,0.010976,0.054893
10025,2015-03-31,0.086459,-0.017396
10025,2015-04-30,-0.089753,0.008521
10025,2015-05-29,-0.001397,0.010491
10025,2015-06-30,0.103338,-0.021012
10025,2015-07-31,-0.124094,0.019742
10025,2015-08-31,0.126163,-0.062581
10025,2015-09-30,0.052893,-0.026443
10025,2015-10-30,0.395430,0.082983
10025,2015-11-30,0.139750,0.000505
10025,2015-12-31,-0.153871,-0.01753
10026,1986-01-31,,0.002367
10026,1986-02-28,C,0.071489
10026,1986-03-31,0.133333,0.052794
10026,1986-04-30,0.070588,-0.014148
10026,1986-05-30,0.406593,0.050229
10026,1986-06-30,-0.156250,0.01411
10026,1986-07-31,-0.375000,-0.058683
10026,1986-08-29,-0.066667,0.071193
10026,1986-09-30,-0.166667,-0.085439
10026,1986-10-31,0.114286,0.054729
10026,1986-11-28,0.051282,0.021477
10026,1986-12-31,-0.048780,-0.028288
10026,1987-01-30,0.615385,0.131767
10026,1987-02-27,0.031746,0.036924
10026,1987-03-31,0.030769,0.02639
10026,1987-04-30,-0.119403,-0.01145
10026,1987-05-29,-0.042373,0.006034
10026,1987-06-30,0.159292,0.047915
10026,1987-07-31,0.114504,0.048224
10026,1987-08-31,0.123288,0.034959
10026,1987-09-30,0.060976,-0.024166
10026,1987-10-30,-0.379310,-0.21763
10026,1987-11-30,0.046296,-0.085349
10026,1987-12-31,0.026549,0.072861
10026,1988-01-29,0.051724,0.040432
10026,1988-02-29,0.065574,0.041817
10026,1988-03-31,0.092308,-0.033343
10026,1988-04-29,0.014085,0.009425
10026,1988-05-31,-0.125000,0.003176
10026,1988-06-30,0.253968,0.043256
10026,1988-07-29,0.025316,-0.005411
10026,1988-08-31,0.123457,-0.0386
10026,1988-09-30,-0.021978,0.039729
10026,1988-10-31,0.056180,0.025964
10026,1988-11-30,-0.074468,-0.018891
10026,1988-12-30,0.045977,0.014688
10026,1989-01-31,0.021978,0.071115
10026,1989-02-28,-0.043011,-0.028944
10026,1989-03-31,0.044944,0.020806
10026,1989-04-28,0.118280,0.05009
10026,1989-05-31,0.076923,0.035138
10026,1989-06-30,0.062500,-0.007925
10026,1989-07-31,0.134454,0.08837
10026,1989-08-31,-0.066667,0.015517
10026,1989-09-29,-0.126984,-0.006544
10026,1989-10-31,-0.063636,-0.025175
10026,1989-11-30,0.067961,0.016541
10026,1989-12-29,-0.100000,0.021417
10026,1990-01-31,-0.151515,-0.068817
10026,1990-02-28,-0.166667,0.008539
10026,1990-03-30,-0.014286,0.024255
10026,1990-04-30,0.057971,-0.026887
10026,1990-05-31,-0.054795,0.091989
10026,1990-06-29,-0.043478,-0.008886
10026,1990-07-31,0.030303,-0.005223
10026,1990-08-31,-0.088235,-0.094314
10026,1990-09-28,-0.209677,-0.051184
10026,1990-10-31,-0.040816,-0.006698
10026,1990-11-30,0.489362,0.059934
10026,1990-12-31,-0.100000,0.024828
10026,1991-01-31,0.015873,0.041518
10026,1991-02-28,0.375000,0.067281
10026,1991-03-28,0.056818,0.022203
10026,1991-04-30,0.193548,0.000346
10026,1991-05-31,-0.045045,0.038577
10026,1991-06-28,0.075472,-0.047893
10026,1991-07-31,0.052632,0.044859
10026,1991-08-30,-0.075000,0.019649
10026,1991-09-30,0.000000,-0.019144
10026,1991-10-31,-0.099099,0.01186
10026,1991-11-29,-0.040000,-0.043928
10026,1991-12-31,0.187500,0.111588
10026,1992-01-31,-0.201754,-0.0199
10026,1992-02-28,-0.054945,0.009565
10026,1992-03-31,0.046512,-0.021832
10026,1992-04-30,0.000000,0.027893
10026,1992-05-29,0.000000,0.000964
10026,1992-06-30,-0.155556,-0.017359
10026,1992-07-31,0.026316,0.039374
10026,1992-08-31,0.025641,-0.023998
10026,1992-09-30,-0.087500,0.009106
10026,1992-10-30,-0.054795,0.002106
10026,1992-11-30,0.202899,0.030262
10026,1992-12-31,-0.132530,0.010108
10026,1993-01-29,0.027778,0.007046
10026,1993-02-26,0.067568,0.010484
10026,1993-03-31,0.177215,0.018697
10026,1993-04-30,0.193548,-0.025417
10026,1993-05-28,0.063063,0.022717
10026,1993-06-30,0.127119,0.000755
10026,1993-07-30,0.045113,-0.005327
10026,1993-08-31,0.122302,0.034432
10026,1993-09-30,-0.076923,-0.009988
10026,1993-10-29,0.076389,0.019393
10026,1993-11-30,-0.077419,-0.012911
10026,1993-12-31,0.153846,0.010091
10026,1994-01-31,-0.109091,0.032501
10026,1994-02-28,0.040816,-0.030045
10026,1994-03-31,-0.130719,-0.045746
10026,1994-04-29,-0.075188,0.011531
10026,1994-05-31,-0.186992,0.012419
10026,1994-06-30,0.010000,-0.026812
10026,1994-07-29,0.000000,0.031467
10026,1994-08-31,0.019802,0.037643
10026,1994-09-30,-0.009709,-0.026898
10026,1994-10-31,-0.088235,0.020834
10026,1994-11-30,0.053763,-0.039505
10026,1994-12-30,-0.051020,0.012299
10026,1995-01-31,-0.075269,0.024278
10026,1995-02-28,0.075581,0.036074
10026,1995-03-31,-0.102703,0.027329
10026,1995-04-28,0.144578,0.02796
10026,1995-05-31,0.021053,0.036312
10026,1995-06-30,0.041237,0.021279
10026,1995-07-31,-0.069307,0.031776
10026,1995-08-31,0.042553,-0.00032
10026,1995-09-29,-0.040816,0.040098
10026,1995-10-31,-0.053191,-0.004979
10026,1995-11-30,0.101124,0.041049
10026,1995-12-29,-0.102041,0.017444
10026,1996-01-31,0.090909,0.032617
10026,1996-02-29,-0.010417,0.006934
10026,1996-03-29,0.000000,0.007917
10026,1996-04-30,0.031579,0.013431
10026,1996-05-31,0.071429,0.022853
10026,1996-06-28,-0.123810,0.002257
10026,1996-07-31,-0.114130,-0.045748
10026,1996-08-30,0.006135,0.018814
10026,1996-09-30,0.048780,0.054173
10026,1996-10-31,0.023256,0.026131
10026,1996-11-29,0.000000,0.073376
10026,1996-12-31,0.227273,-0.021505
10026,1997-01-31,-0.037037,0.061317
10026,1997-02-28,-0.004808,0.005928
10026,1997-03-31,-0.014493,-0.042614
10026,1997-04-30,0.000000,0.058406
10026,1997-05-30,0.117647,0.058577
10026,1997-06-30,0.078947,0.043453
10026,1997-07-31,0.024390,0.078123
10026,1997-08-29,-0.015873,-0.057446
10026,1997-09-30,0.048387,0.053154
10026,1997-10-31,0.046154,-0.034478
10026,1997-11-28,-0.022059,0.044587
10026,1997-12-31,-0.015038,0.015732
10026,1998-01-30,-0.129771,0.01015
10026,1998-02-27,0.096491,0.070449
10026,1998-03-31,0.252000,0.049946
10026,1998-04-30,-0.003195,0.009076
10026,1998-05-29,-0.009615,-0.018826
10026,1998-06-30,0.080906,0.039438
10026,1998-07-31,-0.077844,-0.011615
10026,1998-08-31,-0.181818,-0.145797
10026,1998-09-30,0.174603,0.062396
10026,1998-10-30,0.216216,0.080294
10026,1998-11-30,-0.072222,0.059126
10026,1998-12-31,0.071856,0.056375
10026,1999-01-29,0.083799,0.041009
10026,1999-02-26,-0.128866,-0.032283
10026,1999-03-31,-0.047337,0.038794
10026,1999-04-30,0.080745,0.037944
10026,1999-05-28,-0.045977,-0.02497
10026,1999-06-30,0.156627,0.054438
10026,1999-07-30,0.000000,-0.032046
10026,1999-08-31,-0.125000,-0.006254
10026,1999-09-30,-0.059524,-0.028552
10026,1999-10-29,-0.025316,0.062539
10026,1999-11-30,-0.025974,0.019062
10026,1999-12-31,0.093333,0.057844
10026,2000-01-31,-0.067073,-0.050904
10026,2000-02-29,-0.035948,-0.020108
10026,2000-03-31,0.077966,0.09672
10026,2000-04-28,-0.198113,-0.030796
10026,2000-05-31,-0.066667,-0.021915
10026,2000-06-30,0.201681,0.023934
10026,2000-07-31,-0.167832,-0.016341
10026,2000-08-31,-0.050420,0.060699
10026,2000-09-29,-0.084071,-0.053483
10026,2000-10-31,0.038647,-0.004949
10026,2000-11-30,0.102326,-0.080069
10026,2000-12-29,0.135021,0.004053
10026,2001-01-31,-0.089219,0.034637
10026,2001-02-28,0.053061,-0.092291
10026,2001-03-30,0.042636,-0.064205
10026,2001-04-30,0.225279,0.076814
10026,2001-05-31,0.136408,0.00509
10026,2001-06-29,-0.053823,-0.025004
10026,2001-07-31,0.060045,-0.010772
10026,2001-08-31,-0.039608,-0.064108
10026,2001-09-28,-0.168514,-0.081723
10026,2001-10-31,0.180800,0.018099
10026,2001-11-30,0.080849,0.075176
10026,2001-12-31,0.021730,0.007574
10026,2002-01-31,0.226585,-0.015574
10026,2002-02-28,0.234078,-0.020766
10026,2002-03-28,0.009997,0.036739
10026,2002-04-30,0.030498,-0.061418
10026,2002-05-31,-0.060228,-0.009081
10026,2002-06-28,0.241989,-0.072465
10026,2002-07-31,-0.111432,-0.078995
10026,2002-08-30,-0.046308,0.004881
10026,2002-09-30,-0.032808,-0.110013
10026,2002-10-31,0.004071,0.086436
10026,2002-11-29,-0.100000,0.05707
10026,2002-12-31,0.072372,-0.060333
10026,2003-01-31,-0.257071,-0.027415
10026,2003-02-28,0.090464,-0.017004
10026,2003-03-31,0.048047,0.008358
10026,2003-04-30,0.047164,0.081044
10026,2003-05-30,-0.008504,0.050899
10026,2003-06-30,-0.002541,0.011322
10026,2003-07-31,0.078981,0.016224
10026,2003-08-29,0.036600,0.017873
10026,2003-09-30,0.018793,-0.011944
10026,2003-10-31,-0.002515,0.054962
10026,2003-11-28,0.008686,0.007129
10026,2003-12-31,0.048889,0.050765
10026,2004-01-30,0.114936,0.017276
10026,2004-02-27,0.122565,0.012209
10026,2004-03-31,-0.044012,-0.016359
10026,2004-04-30,-0.165339,-0.016791
10026,2004-05-28,0.048263,0.012083
10026,2004-06-30,0.032886,0.017989
10026,2004-07-30,-0.100416,-0.034291
10026,2004-08-31,0.170161,0.002287
10026,2004-09-30,-0.002327,0.009364
10026,2004-10-29,0.031483,0.014014
10026,2004-11-30,0.065114,0.038595
10026,2004-12-31,0.043409,0.032458
10026,2005-01-31,-0.015909,-0.02529
10026,2005-02-28,-0.021554,0.018903
10026,2005-03-31,-0.005401,-0.019118
10026,2005-04-29,0.045270,-0.020109
10026,2005-05-31,0.008376,0.029952
10026,2005-06-30,0.063108,-0.000143
10026,2005-07-29,0.123973,0.035968
10026,2005-08-31,0.019035,-0.011222
10026,2005-09-30,-0.033939,0.006949
10026,2005-10-31,-0.024048,-0.017741
10026,2005-11-30,0.076759,0.035186
10026,2005-12-30,-0.019427,-0.000952
10026,2006-01-31,0.019357,0.025467
10026,2006-02-28,0.121202,0.000453
10026,2006-03-31,-0.008395,0.011065
10026,2006-04-28,0.019649,0.012187
10026,2006-05-31,-0.055474,-0.030917
10026,2006-06-30,0.024575,8.7e-05
10026,2006-07-31,-0.090112,0.005086
10026,2006-08-31,0.052509,0.021274
10026,2006-09-29,-0.015630,0.024566
10026,2006-10-31,0.074277,0.031508
10026,2006-11-30,0.145765,0.016467
10026,2006-12-29,0.083725,0.012616
10026,2007-01-31,-0.002899,0.014059
10026,2007-02-28,-0.038517,-0.021846
10026,2007-03-30,-0.002897,0.00998
10026,2007-04-30,-0.013168,0.043291
10026,2007-05-31,0.009238,0.032549
10026,2007-06-29,-0.038266,-0.017816
10026,2007-07-31,-0.087175,-0.031982
10026,2007-08-31,0.089985,0.012864
10026,2007-09-28,-0.070439,0.035794
10026,2007-10-31,0.022975,0.014822
10026,2007-11-30,-0.090960,-0.044043
10026,2007-12-31,-0.031115,-0.008628
10026,2008-01-31,-0.200448,-0.061163
10026,2008-02-29,-0.014394,-0.034761
10026,2008-03-31,0.118154,-0.00596
10026,2008-04-30,0.042592,0.047547
10026,2008-05-30,0.014316,0.010674
10026,2008-06-30,-0.053270,-0.085962
10026,2008-07-31,0.155418,-0.009859
10026,2008-08-29,0.063783,0.012191
10026,2008-09-30,0.009276,-0.090791
10026,2008-10-31,-0.075199,-0.169425
10026,2008-11-28,-0.051658,-0.074849
10026,2008-12-31,0.209734,0.007822
10026,2009-01-30,-0.027035,-0.085657
10026,2009-02-27,-0.095675,-0.109931
10026,2009-03-31,0.101916,0.085405
10026,2009-04-30,0.117325,0.093925
10026,2009-05-29,-0.031992,0.053081
10026,2009-06-30,-0.040578,0.000196
10026,2009-07-31,0.207242,0.074142
10026,2009-08-31,0.008306,0.03356
10026,2009-09-30,-0.009439,0.035723
10026,2009-10-30,-0.093077,-0.019762
10026,2009-11-30,-0.078376,0.057364
10026,2009-12-31,0.109903,0.017771
10026,2010-01-29,0.046296,-0.036974
10026,2010-02-26,0.021526,0.028514
10026,2010-03-31,0.020311,0.058796
10026,2010-04-30,0.071774,0.014759
10026,2010-05-28,-0.046362,-0.081976
10026,2010-06-30,-0.050023,-0.053882
10026,2010-07-30,-0.009264,0.068778
10026,2010-08-31,-0.094941,-0.047449
10026,2010-09-30,0.113576,0.087551
10026,2010-10-29,0.022418,0.036856
10026,2010-11-30,0.067180,-0.00229
10026,2010-12-31,0.056995,0.0653
10026,2011-01-31,-0.119610,0.022646
10026,2011-02-28,0.035319,0.031957
10026,2011-03-31,0.073175,-0.001047
10026,2011-04-29,0.079669,0.028495
10026,2011-05-31,0.013774,-0.013501
10026,2011-06-30,-0.030134,-0.018258
10026,2011-07-29,0.036911,-0.021474
10026,2011-08-31,-0.020894,-0.056791
10026,2011-09-30,-0.048261,-0.071762
10026,2011-10-31,0.072841,0.107723
10026,2011-11-30,0.006402,-0.005059
10026,2011-12-30,0.029491,0.008533
10026,2012-01-31,-0.042230,0.043583
10026,2012-02-29,-0.016853,0.040589
10026,2012-03-30,0.048236,0.031332
10026,2012-04-30,0.068624,-0.007497
10026,2012-05-31,-0.017660,-0.062651
10026,2012-06-29,0.075540,0.039555
10026,2012-07-31,-0.022166,0.012598
10026,2012-08-31,-0.011940,0.019763
10026,2012-09-28,0.006305,0.024236
10026,2012-10-31,-0.001047,-0.019789
10026,2012-11-30,0.098306,0.002847
10026,2012-12-31,0.018173,0.007068
10026,2013-01-31,0.066792,0.050428
10026,2013-02-28,0.015701,0.011061
10026,2013-03-28,0.113118,0.035988
10026,2013-04-30,-0.024320,0.018086
10026,2013-05-31,0.011730,0.020763
10026,2013-06-28,0.027141,-0.014999
10026,2013-07-31,0.024164,0.049462
10026,2013-08-30,-0.034639,-0.031298
10026,2013-09-30,0.051482,0.029749
10026,2013-10-31,0.060084,0.044596
10026,2013-11-29,0.004090,0.028049
10026,2013-12-31,0.034800,0.023563
10026,2014-01-31,-0.005531,-0.035583
10026,2014-02-28,0.054257,0.043117
10026,2014-03-31,0.036714,0.006932
10026,2014-04-30,-0.024695,0.006201
10026,2014-05-30,0.000748,0.02103
10026,2014-06-30,0.008220,0.019058
10026,2014-07-31,-0.042818,-0.01508
10026,2014-08-29,0.051282,0.037655
10026,2014-09-30,-0.008764,-0.015514
10026,2014-10-31,0.101218,0.023201
10026,2014-11-28,0.019606,0.024534
10026,2014-12-31,0.038839,-0.004189
10026,2015-01-30,-0.097913,-0.031041
10026,2015-02-27,0.031288,0.054893
10026,2015-03-31,0.058010,-0.017396
10026,2015-04-30,-0.022212,0.008521
10026,2015-05-29,0.033260,0.010491
10026,2015-06-30,0.029963,-0.021012
10026,2015-07-31,0.069486,0.019742
10026,2015-08-31,-0.037175,-0.062581
10026,2015-09-30,0.000527,-0.026443
10026,2015-10-30,0.080327,0.082983
10026,2015-11-30,-0.049760,0.000505
10026,2015-12-31,0.003257,-0.01753
10027,1986-01-31,,0.002367
10027,1986-02-28,C,0.071489
10027,1986-03-31,0.318681,0.052794
10027,1986-04-30,0.125000,-0.014148
10027,1986-05-30,0.111111,0.050229
10027,1986-06-30,0.053333,0.01411
10027,1986-07-31,-0.278481,-0.058683
10027,1986-08-29,0.078947,0.071193
10027,1986-09-30,-0.256098,-0.085439
10027,1986-10-31,-0.016393,0.054729
10027,1986-11-28,0.000000,0.021477
10027,1986-12-31,-0.266667,-0.028288
10027,1987-01-30,0.090909,0.131767
10027,1987-02-27,-0.104167,0.036924
10027,1987-03-31,0.046512,0.02639
10027,1987-04-30,-0.088889,-0.01145
10027,1987-05-29,-0.048780,0.006034
10027,1987-06-30,0.038462,0.047915
10027,1987-07-31,0.012346,0.048224
10027,1987-08-31,0.048780,0.034959
10027,1987-09-30,-0.046512,-0.024166
10027,1987-10-30,-0.414634,-0.21763
10027,1987-11-30,-0.083333,-0.085349
10027,1987-12-31,-0.090909,0.072861
10027,1988-01-29,0.250000,0.040432
10027,1988-02-29,0.040000,0.041817
10027,1988-03-31,-0.038462,-0.033343
10027,1988-04-29,0.000000,0.009425
10027,1988-05-31,0.000000,0.003176
10027,1988-06-30,-0.200000,0.043256
10027,1988-07-29,0.075000,-0.005411
10027,1988-08-31,-0.023256,-0.0386
10027,1988-09-30,0.428571,0.039729
10027,1988-10-31,-0.033333,0.025964
10027,1988-11-30,-0.241379,-0.018891
10027,1988-12-30,0.000000,0.014688
10027,1989-01-31,0.272727,0.071115
10027,1989-02-28,0.250000,-0.028944
10027,1989-03-31,0.057143,0.020806
10027,1989-04-28,0.459459,0.05009
10027,1989-05-31,0.129630,0.035138
10027,1989-06-30,-0.098361,-0.007925
10027,1989-07-31,-0.054545,0.08837
10027,1989-08-31,-0.038462,0.015517
10027,1989-09-29,0.050000,-0.006544
10027,1989-10-31,0.000000,-0.025175
10027,1989-11-30,-0.009524,0.016541
10027,1989-12-29,-0.057692,0.021417
10027,1990-01-31,0.000000,-0.068817
10027,1990-02-28,0.102041,0.008539
10027,1990-03-30,,0.024255
10029,1986-01-31,,0.002367
10029,1986-02-28,C,0.071489
10029,1986-03-31,-0.052632,0.052794
